HiggsM,DNN_score,DPhi_jj,Eta_jj,M_jj,Njets,OO1
118207.54,-0.86610776,0.3968203,2.1348732,248846.97,2,0.35333398
119683.664,0.44590738,2.0033712,2.7817917,498275.94,6,1.040372
117265.92,-3.745807,3.096315,3.0500848,210877.12,3,-0.117512435
131562.02,2.1427124,2.1897323,4.334796,815545.9,3,0.41992256
116435.48,-2.1069524,3.0853605,3.2017353,276745.4,3,-0.039716374
129228.016,-0.2582284,2.8568454,3.1675522,892725.44,3,0.6606938
133998.31,0.8018118,0.7240597,5.3754106,627102.94,2,0.072383694
128776.73,-1.5299525,3.0731974,3.2937257,902061.5,3,0.112868324
132089.22,-1.6307749,2.4073448,3.0925827,456447.28,4,-0.24586734
134734.7,-2.1324255,2.3751063,2.3050883,124621.12,2,0.116937496
118577.19,-3.2883077,1.0558847,3.1728396,180882.0,2,-0.19055818
132267.88,-2.4958751,1.2500546,2.004686,144036.19,3,-0.25528952
118874.74,-1.3632429,2.3428702,2.7103431,156169.39,2,0.16018176
131706.69,-1.8049618,2.5097277,3.0560956,222316.08,3,-0.22068317
115465.445,-1.956435,1.4053707,2.3347297,129548.805,3,-0.3118288
118923.1,-3.2689855,2.0839515,3.5950177,267387.84,3,0.42387173
118602.79,-0.64354384,1.2879796,4.4395266,522122.3,4,-0.112842165
119661.15,-0.95711017,2.9998713,4.769458,344697.88,5,-0.03854474
132047.83,-1.7835085,1.8467957,6.3822403,1.03787444e+06,5,-0.012718688
120203.56,-1.8840481,3.0007002,2.3725607,266396.8,2,0.008370371
122827.73,-2.5045142,2.8702188,3.0666628,266310.56,2,0.03272533
131521.6,-3.2177107,2.8907979,3.79613,632718.6,4,0.051768694
116029.65,-1.5666884,3.014118,5.2926674,583260.06,4,-0.061346833
116648.69,-2.9713404,2.5318675,2.0899637,147632.58,5,-0.39129332
129543.25,-2.9348593,2.9742315,2.268045,269288.3,3,-0.2840792
116022.93,-2.935456,2.55647,2.3182158,211165.81,3,-0.32230225
132777.14,-2.300768,1.6097493,6.7059836,1.076948e+06,3,-0.051428277
117687.32,-2.2856903,2.1861005,2.9518075,219838.7,2,0.29606923
134112.77,-2.3824866,1.1420373,2.0623536,94887.79,3,-0.21537195
127009.93,0.6432723,2.1384065,5.8202715,1.0805241e+06,9,-0.11395782
118270.336,-3.9043627,2.975599,2.875275,252005.19,2,0.46887705
129540.086,0.46415365,2.8060496,4.119816,415301.1,3,0.050579224
127097.57,-3.5151803,2.5510743,2.7522316,193702.5,4,0.2083407
125248.516,-0.95897514,2.7876968,4.9078255,870818.8,3,-0.27603978
128115.34,-2.940071,1.4256991,3.8829272,274216.12,3,-0.06282734
116813.336,-2.102504,2.3105328,3.5462632,264827.5,3,0.016956659
128593.32,-2.8632975,1.9203604,3.395947,297060.28,4,0.3208889
115257.58,1.4463075,0.7239826,5.855572,862634.3,3,-0.13111237
123283.18,-1.608017,2.7840528,4.5838714,617804.2,2,-0.0072768847
127299.484,0.98809147,3.1228023,4.0679016,1.9008711e+06,2,0.07261705
134594.62,-0.7681382,2.5641117,2.842753,356159.44,3,0.35657492
126233.59,-2.9870484,0.6562276,6.920913,1.0312359e+06,2,0.08435512
117321.82,-3.6250367,2.5550632,2.323465,287527.34,3,0.02018116
129925.36,3.213094,0.28750598,4.2303534,534565.3,3,-0.11486682
117791.02,-2.5092547,2.8050377,3.9464903,307718.6,3,-0.11378313
129738.72,3.4569528,0.18945265,3.7685955,730986.0,2,-0.40503177
116265.37,-3.4698434,2.233988,2.6039026,288649.12,5,-0.46556833
128775.03,-2.0574157,0.5159362,2.8014896,236017.64,4,0.612657
119348.125,-2.2829208,2.9828353,3.4768834,324220.66,3,0.17181684
127591.09,2.320659,2.937283,4.6936445,494373.62,2,-0.042614862
126226.62,-3.1908667,2.8773825,2.3365283,370132.7,4,-0.012463886
117007.89,-1.673542,2.7804096,2.3290167,314662.8,3,0.4721497
120027.125,-2.0933068,3.0375915,3.0758686,175342.06,2,0.030300934
120550.77,-1.5092396,2.917699,2.0776172,945622.4,2,0.49652117
119245.92,-0.93257654,1.4634997,3.8343425,355924.44,2,-0.14763388
131197.5,-2.4229286,3.1131725,2.6349492,245980.34,3,-0.011522501
124685.95,-2.5117292,2.4139748,3.3442392,293932.44,3,0.07878201
124720.055,-1.5564657,2.8814707,3.834865,299023.53,2,-0.022931121
116130.016,-2.620225,2.715601,3.7101583,568501.44,5,-0.16481094
131142.77,-1.5653657,0.23411658,2.8246067,197736.22,3,-0.5550885
122815.414,-2.5696545,1.5847876,2.2219548,111742.195,4,-0.27529752
123216.47,-3.1288445,0.80328816,6.0937314,816968.75,4,0.017145395
129320.95,-1.3310211,1.8244398,4.739952,537669.3,5,0.09812904
133503.86,-2.190253,1.4111862,2.183441,134979.28,4,0.5490961
121312.36,-0.98541296,2.6283038,4.114132,1.1384186e+06,3,-0.41475224
117239.18,-2.1419582,2.4476473,2.1055608,113971.945,3,-0.28849047
134777.28,-3.3348212,3.1269994,2.0386746,111590.86,3,0.08419911
133077.4,1.2293197,2.3556573,5.5622807,1.6020805e+06,2,0.16003977
117654.766,-2.0981874,0.018178403,3.0567985,259339.47,2,-0.032668043
132577.1,-1.8531528,1.982135,2.4511116,309800.7,3,-0.55665094
116080.16,-2.3001735,2.996833,2.9676127,545578.4,6,-0.4737246
120975.96,0.4495131,2.9860253,3.2597203,583043.56,3,-0.17183079
126377.22,2.4106302,2.9505877,4.8736916,827788.7,4,0.044325408
121102.625,1.600345,3.1205423,4.7031903,943837.0,3,0.088283636
119468.445,-3.164089,2.101676,3.3147383,382750.22,3,0.25089654
129560.34,-3.9668937,0.39566362,4.5222335,318868.6,3,0.093829185
125496.2,-1.6265558,0.5832971,3.4985807,309069.2,4,-0.035908516
116288.445,-2.2630687,2.7048812,2.1091626,225600.44,3,-0.47862303
117746.07,1.9634156,2.953107,4.6544557,757087.0,2,0.04370354
127764.33,-3.0785265,0.9604176,2.3316274,122726.72,3,0.27604094
125475.71,-3.4690633,1.9661019,2.230584,104789.42,2,-0.19604653
134136.38,-2.8898199,1.8241981,3.3212183,461644.2,3,0.56346864
130814.266,-1.6793666,0.5087786,2.260116,236036.2,8,-0.011383319
125730.58,-1.9336246,2.2890685,4.856401,1.4864609e+06,6,-0.7061545
132587.0,-2.6429677,1.2173889,2.3072512,119357.2,3,-0.89144355
115155.25,0.91862327,1.9237809,4.0525546,939485.4,6,-0.6831055
126639.35,-3.2982569,1.435263,4.108274,256818.19,2,0.06855939
123682.055,-3.2884686,1.7521662,2.3698037,143441.83,3,-0.48707992
121587.375,-3.830455,3.0114157,2.7711215,165853.98,3,0.07450555
115168.51,-2.3568254,2.6691523,4.159646,797291.2,5,0.0977201
115040.086,-2.1207283,3.019452,2.3550262,428135.4,3,0.06468158
134213.88,-0.7281054,3.1135986,2.4637785,1.5651401e+06,2,0.05042164
131257.3,-2.5421343,1.8122593,2.4213057,191775.9,5,2.0615635
125359.18,1.3312958,2.0096767,3.7747757,554447.56,2,0.5167122
121889.164,-1.8824475,1.0422173,3.5451422,214323.97,2,0.14616498
122222.33,-4.218558,2.6319864,2.2193952,195003.66,3,-0.104153484
134430.88,-0.36870793,1.7527962,3.1794522,473852.53,3,-0.54752696
130719.67,-3.474268,2.7113948,2.0755491,130310.3,3,0.0946522
125792.95,-3.1513104,3.0355525,3.584648,807641.3,7,0.03263809
125196.16,0.0038891407,2.2542365,3.7640874,510820.9,3,-0.28793666
122861.44,-2.5707211,2.7403595,3.6743329,272442.84,2,0.11184307
123952.4,-1.3939606,3.086214,3.0085301,386990.25,4,-0.15213093
116894.375,-2.5156636,0.11540222,4.0915904,525768.3,4,-0.06905321
116237.45,-2.8891559,1.0300498,4.085669,265621.38,2,-0.077741876
124318.07,-4.242735,2.8799064,3.4318087,203130.12,3,0.11091955
123571.32,-2.417742,3.0699415,3.2345214,181758.9,2,0.0008744538
125489.68,-3.3285804,2.6649053,3.157905,224712.97,4,0.043053307
119903.01,-1.4167228,2.3733916,2.5732875,202897.8,2,-0.49194828
118827.85,-2.7847617,3.140813,2.7464597,175480.5,4,-0.048237544
116293.44,-2.604962,1.4613299,5.629631,1.0034401e+06,4,-0.24467847
128176.266,-3.4978325,2.266786,3.1053765,207651.52,2,-0.11514174
133413.17,-1.6609112,1.2846649,3.373091,301308.8,2,-0.17751005
128125.56,-3.8914647,1.1518723,3.6854434,211211.66,3,0.0036061667
127444.91,-0.31623605,2.980737,4.0840635,390077.78,3,-0.014678933
122085.16,1.0597498,2.8950353,4.9540505,550077.75,3,-0.011356638
126528.45,-0.7553075,1.978063,2.9354978,159493.02,2,0.17851223
126453.64,-1.3437825,2.9113154,3.0272112,324634.2,6,-0.1819762
121766.18,-3.6207514,0.94488037,2.8698173,228777.97,2,-0.15372773
118509.8,-1.9315072,0.5917785,2.3994882,160353.64,6,0.08681618
117199.06,-0.68170375,2.2606473,6.64639,1.3707934e+06,4,0.13065799
115070.04,0.3138561,0.44400728,2.8441622,154565.9,2,-0.08021734
121685.445,-2.320361,1.4305893,4.4536896,339191.4,2,0.08957743
134194.86,-2.8613532,0.06243944,5.79597,611609.3,3,-0.004399283
124022.99,-2.5344326,2.5837212,3.2038755,241315.97,4,-0.1787126
134606.42,-1.4476054,2.0772276,4.8806877,684838.25,3,0.28434595
115744.336,-2.607642,2.0401375,2.0139856,114746.74,5,-0.2022861
117038.01,-2.3364964,1.2353235,3.6225445,300738.47,2,-0.16354129
117410.38,-3.0030606,0.52670264,2.7690976,181419.19,2,-0.099730626
116647.33,-2.305964,2.269927,2.6778421,125870.305,4,-0.016363744
121668.74,-1.3563789,1.5904917,5.3854427,937239.3,6,-0.0077433037
120161.33,0.06320843,1.1698924,5.253792,776893.94,2,0.07057667
129007.39,-1.5187677,1.0643059,2.1852322,134003.2,9,0.55891913
119652.95,-1.2324946,1.460549,4.6654754,351230.72,3,-0.08427729
123438.69,-1.7469923,2.496843,2.5666084,195010.67,2,-0.1211303
120065.195,0.7066289,0.8097295,2.6956716,420828.6,3,1.2949283
117794.72,-2.9642901,0.9920274,5.595358,733462.2,4,0.04824292
117036.93,1.9692475,2.9046805,4.4808483,465104.6,2,-0.055555865
129843.914,-0.9388764,1.4029189,3.0304167,254093.16,3,0.283096
121268.75,-1.5809791,2.1380022,2.2490768,494876.62,5,1.624389
134921.53,-2.905666,2.7913108,3.273787,395865.66,5,0.019353608
115294.52,-0.7378574,0.53134495,3.0979123,318340.03,2,-0.20293324
128509.0,-2.0770204,2.644609,5.411483,465985.88,2,0.11106872
131119.34,-1.1440605,1.678925,5.141611,544363.75,2,0.07102078
127509.64,-2.7924936,2.9270632,3.3250723,438906.25,5,0.0767334
118601.375,-0.6648527,2.64723,4.4474688,628218.75,5,-0.23261638
117294.86,-0.3772736,2.9060934,7.306673,2.552195e+06,3,-0.043267902
134824.0,-1.8561434,2.8741913,2.034751,202267.8,2,0.033576842
134003.3,-2.3320036,2.9464755,3.6508121,488125.06,3,0.072011724
120503.664,-1.6038632,2.9719977,3.1336803,587010.06,2,-0.5699989
131141.31,1.3693566,2.2303827,6.695243,1.2657776e+06,2,-0.10620664
120823.914,-1.0482253,2.685452,2.1429582,666266.1,4,-0.4823405
120234.484,-0.5695458,2.8665602,4.6013994,347112.53,2,-0.010029594
115257.4,-0.9614382,2.69128,3.7472663,357986.62,3,0.019219726
123215.81,-0.99889624,2.2636735,2.3637795,328833.34,3,0.4310673
118627.43,-0.4887443,1.0488238,3.6135144,306835.97,2,0.20840903
131314.95,-0.9042656,0.53005636,4.3349037,378239.0,5,0.05201399
130554.47,-1.9478803,2.8886216,2.4418263,152335.11,5,-0.31978688
134309.38,-1.7661698,0.57424575,2.827714,315396.28,5,-0.25943998
126758.49,-1.9752508,1.7368033,2.5533879,425170.97,3,1.6929985
119632.93,1.7330904,1.7081769,3.319119,431135.72,2,0.33129075
125919.805,2.764958,0.33155882,5.3181443,1.0548481e+06,2,-0.094970174
129498.33,-3.0651214,1.6839805,3.292004,274164.88,3,-0.28007543
131515.25,-1.1201042,1.1704719,5.7633715,990834.2,3,0.10616595
122249.766,-2.476112,3.1309998,2.259944,796206.3,9,-0.65595436
121741.97,-1.6571493,2.8966627,4.284798,627275.6,4,0.065766655
124590.766,-0.0006093451,0.05523461,2.5571542,258503.12,4,0.03744153
131073.58,-2.9104574,2.5623405,2.103692,186625.88,5,0.18189761
124151.195,-3.287325,2.9315653,2.1252003,195961.97,2,0.04121332
125209.14,-2.9560084,2.305037,2.1181588,118840.305,2,-0.33194834
133323.31,0.9711599,1.1638294,3.3427677,217688.02,3,0.14182037
130388.85,-1.4592896,0.6590431,2.3658943,166948.66,3,0.24895191
125156.484,0.6267343,1.348807,3.4326916,339770.84,3,-0.4017792
130679.19,-3.7162027,2.3195636,3.0639982,184545.36,2,-0.2541525
131908.92,-2.3793092,2.7327313,2.11047,146506.98,3,-0.5594065
118067.81,-0.8319588,1.1711996,2.0257547,136725.9,2,0.26757893
115673.76,-1.1095142,2.8101146,2.6637077,581962.8,2,0.49985412
117719.1,-0.85000205,1.3791178,3.22731,193173.08,2,-0.2301899
116701.55,-3.4520876,2.5560298,2.1485453,558049.94,2,0.024717428
131412.06,-1.3841645,2.44549,2.2542949,371430.03,5,1.8853372
128688.9,-3.4294343,1.9448719,2.1043715,166707.53,3,0.25800946
133275.16,-2.8973603,2.4703155,3.3321347,226919.78,2,0.082325846
117041.69,-1.4672322,1.3495685,3.638507,273463.3,2,-0.1399425
131920.33,-1.15755,1.3590883,2.6130333,220542.77,4,-0.70217615
130081.445,-2.6920834,2.9541898,2.871231,252038.25,3,0.08642204
122861.88,-2.4407966,0.06496775,5.051776,468508.2,3,0.0041690613
131805.3,-2.4159586,3.0602286,2.3724918,305357.62,5,0.31837812
115903.2,-4.0292487,2.361719,2.1405764,198586.19,4,-0.1063323
126108.3,1.0545758,2.6612797,4.9207993,1.2530334e+06,3,-0.16731553
129996.45,-1.243215,1.5465833,3.8221047,443880.25,3,-0.30868858
121961.336,-0.96602046,1.9738588,2.8750725,275260.97,3,-0.16745724
115758.914,-1.5404425,2.352927,2.2847974,167078.7,4,0.09987166
118884.58,-2.6696143,2.1356664,2.5592165,169137.83,3,1.0122669
133157.23,0.2519942,1.5834079,5.357675,894305.8,2,0.17175296
116446.67,-1.8479159,1.2943826,2.138009,139145.64,3,-0.73304075
129646.19,-0.6079491,2.6186814,4.564336,619416.6,3,0.04190326
118593.766,-3.8314106,1.4740098,2.1087852,116189.14,2,0.15958063
122704.67,-2.0859337,1.6839503,3.5626733,235420.25,4,-0.44460288
124103.836,2.518424,1.3324,6.111837,829344.0,5,-0.09622523
126441.75,0.025108166,3.0603125,4.172611,333601.6,4,0.047365215
120503.49,-3.8965886,2.5481448,3.6636443,486576.97,3,-0.14052366
121517.6,0.8175027,2.2871873,5.524369,642548.5,3,-0.1215362
134304.77,-2.040944,2.802375,3.7589247,594174.4,4,-0.017150054
132009.61,-1.0939147,2.8724294,2.1190448,132897.12,3,0.055320002
126652.71,-1.8140838,2.3630624,2.3756049,272315.88,2,0.20931794
120379.36,0.08787649,0.46375132,3.8373663,300623.75,2,0.05683046
134849.7,-2.8343697,3.11313,3.2173207,2.3053948e+06,4,-0.3491402
119408.98,1.6254585,2.639164,5.148281,811980.8,3,0.13563657
118032.74,2.4400468,3.0853646,6.3960457,3.6804652e+06,4,0.14096548
133723.3,-1.9146038,3.0119915,5.6201386,702682.06,5,-0.03800401
131996.19,-0.8548201,2.998446,2.2583685,134234.56,2,-0.045286924
117380.99,-1.1422534,3.081904,4.5128407,619342.8,3,-0.15931995
119760.13,-2.6459997,1.8841133,4.209148,419962.44,2,-0.386259
132948.0,-1.7800655,0.59970367,5.9233503,1.1824594e+06,3,0.10608473
129198.81,-0.5094474,0.64366907,3.1610773,323601.2,4,-0.1488365
116761.15,-2.1376114,2.9413898,3.3004394,273574.25,3,-0.0123902485
123524.65,-3.6993103,2.7174246,3.225744,179756.4,3,-0.12238027
115540.43,-0.30906075,0.10457933,2.7923315,122087.12,4,0.012075777
124241.875,0.86388683,2.9007416,5.996703,1.0313473e+06,2,0.082662374
117929.62,0.08882537,2.4199233,3.508345,357746.06,2,0.12748848
121807.62,0.19548155,0.3355484,4.984071,655302.44,3,-0.07873504
128980.26,-1.6611665,0.06516695,6.017748,809884.75,3,0.01792441
118870.9,-2.9112086,2.8009064,2.0206947,196449.14,4,-0.19138676
118417.68,-2.4519227,3.0015562,2.2851577,468627.34,3,-0.21338645
125098.695,0.6328658,1.0716299,3.9075232,279028.3,2,0.17722893
118557.44,-1.9089708,3.0255296,3.0178795,284709.56,2,-0.020959273
134391.25,0.09879176,2.7262228,4.744773,692877.5,3,0.0021845389
116181.22,-2.7035053,1.1266363,2.9721704,230473.64,2,0.24325544
132754.53,0.5031192,2.9126968,6.5519867,1.7497985e+06,3,0.11702223
130037.05,-0.28862163,1.7127775,5.5381675,606174.25,3,0.18798456
133483.81,0.53610426,1.6804459,4.3522844,429133.78,2,0.14081901
132464.53,-3.4002812,0.77433336,5.8268104,687352.6,4,-0.050969455
130202.664,2.0841146,2.444498,5.5836787,1.489956e+06,2,0.24354765
115409.836,-1.4867591,0.58033025,6.763397,1.218303e+06,3,-0.03363881
115922.54,2.4145496,0.0038802624,5.931776,650003.06,2,0.015390653
115539.766,-0.863198,1.2598755,2.2369428,223921.14,2,-0.8334295
118610.19,-2.1098454,0.68920076,7.150265,1.1341121e+06,3,-0.05121917
131433.64,-3.332949,2.8404286,3.5649815,299167.22,2,-0.015501466
129391.46,-1.5433385,2.6613255,2.6748533,768922.2,5,0.47395477
121552.83,-4.0870705,1.0773823,5.2204027,494777.6,6,0.05553784
131620.88,1.5781615,1.2312946,5.3675127,751296.25,9,0.11503962
128916.19,1.0111922,2.2193017,2.7102103,361876.9,3,0.4036981
116621.06,-0.7979888,3.1117935,4.2031116,688196.0,3,0.09876416
121993.555,-1.9521374,2.791672,3.858507,494944.22,3,-0.49597788
123170.57,-3.2682693,1.1614027,2.9964287,162491.53,4,-0.1120798
117791.875,-2.4180431,0.53120756,2.022416,132462.53,5,-0.11073459
133117.84,-1.6130893,1.4268725,5.8403683,1.1195344e+06,3,-0.2665418
128091.06,1.9302715,2.2506824,2.7332664,523915.34,3,-0.97861344
116032.805,-3.3070254,1.369262,4.973831,418705.56,2,0.088939056
124538.55,1.5857018,2.1690345,5.4080744,532663.06,3,-0.076974064
127716.0,-3.8158405,2.2952256,2.8751976,369788.72,4,2.160165
128621.26,-2.128117,2.5858214,3.4143023,364297.84,2,-0.027532492
134869.34,-2.9952757,2.1916447,2.0117335,113128.76,3,0.39746356
123272.54,-1.476841,2.0106454,2.0404515,326381.5,3,-0.9947832
118843.59,-2.9254093,2.8789623,2.4666896,129345.62,3,-0.017866222
128848.67,-2.443325,2.0980444,2.4681888,139786.66,3,-0.076931365
115176.57,0.73239595,2.6794405,4.516742,773652.2,2,0.093524024
118827.59,-0.91202664,2.6772866,3.7904904,249651.89,3,-0.12934859
115960.18,1.18193,1.0964415,5.256816,479655.72,3,0.06071586
126922.31,0.84403586,0.206684,3.2655196,207315.45,2,0.03019925
118088.22,-2.7210982,0.35099697,4.1641803,432641.38,6,0.10226159
129272.47,1.7830309,0.49188697,5.659111,817111.06,2,-0.08604476
121219.02,-1.6762073,1.631385,2.534146,344779.38,3,-1.5672514
117305.66,-0.2449997,2.5450666,6.976611,1.3429745e+06,7,0.06825701
118907.21,-2.1814554,2.7935104,2.76498,167349.97,3,-0.025674198
132868.52,-3.6087456,0.69614065,3.3191965,207812.92,3,0.29021263
122710.89,-3.4287214,3.0330303,2.1804934,150435.2,2,-0.014203881
127962.9,-1.6976333,3.0047445,3.2079735,179660.28,4,0.0014329025
134777.31,-0.57810134,1.5673594,3.1080694,201851.5,6,0.2735457
122713.93,-4.000149,1.3418431,3.5718117,206825.92,3,0.30999413
118671.07,-3.0015051,2.703227,2.400206,136733.05,4,0.3377497
117820.83,-0.02428059,2.0523822,3.9443345,378672.84,2,-0.16994259
132872.5,-0.86112154,1.8324293,2.603787,212147.08,2,-0.36707342
130848.92,-1.9709841,2.8072326,3.0623915,348747.4,3,0.13393596
131164.23,-0.067697495,2.3140328,2.6998498,253823.17,4,-0.24619606
134696.88,-0.796329,2.896667,2.5420446,241413.8,2,-0.14026576
129900.44,-1.6698291,1.7855582,2.4405696,242729.95,4,0.3588369
122786.305,-3.0270782,2.1427248,2.1911242,256494.97,3,-0.27768025
127722.43,0.8584769,2.0119336,5.1380615,2.6740435e+06,23,-1.5687957
131669.83,-2.797077,2.5917277,5.1212406,499739.66,2,-0.01099651
121160.95,1.5786866,2.5978644,5.066347,687789.06,2,0.12527834
131219.11,-3.3479993,1.1809732,2.882901,255620.6,6,-0.39784428
132542.25,-2.2499094,2.6917067,2.3460183,442059.9,4,-0.49245107
120226.84,1.5213871,0.93052113,5.938429,1.1711575e+06,15,-0.13900873
117730.19,-0.5247239,0.5915617,4.624042,401249.47,4,-0.076996155
131925.2,-0.43682787,3.0920868,5.3636875,483408.8,3,-0.015270845
124898.35,-2.2663164,1.160617,2.9319668,229094.34,3,-2.6613848
116103.52,-3.1904018,0.7717329,3.51759,238800.56,7,-0.0630816
134992.2,-0.079064466,0.97741973,3.3444014,945809.7,4,-2.634707
118250.08,-3.13297,3.0213451,3.032075,210366.84,3,0.013043515
127148.39,-0.71049833,2.9782062,4.0259047,549180.75,4,0.06538466
122005.84,-1.5542676,2.888746,3.0365593,306372.53,2,-0.024991104
115139.45,-2.4045959,2.4218998,2.7553349,567164.3,6,-0.81634724
117916.445,-2.1107903,3.1254735,5.6186786,659878.25,2,-0.044567082
121661.94,-2.374508,0.66736495,2.569673,109191.38,2,0.72324604
122310.17,-3.1954262,2.3012319,2.0047479,115307.555,2,-0.655424
120370.586,-1.1020281,2.4191449,3.4723468,310750.06,4,0.13543876
132979.05,-1.2675127,2.831337,3.1474752,376783.4,2,-0.090221785
133376.42,-2.569838,2.0604997,2.8688188,362051.25,3,-0.30325875
120929.65,-1.8595492,1.4084444,3.653168,294277.5,2,0.06962357
115547.664,-0.8501417,2.0275753,4.968416,384584.38,2,0.0840454
117136.945,-0.44365487,1.9027425,5.829617,669167.0,4,-0.05761586
133706.38,-1.2684149,2.7404869,3.8865323,699254.06,2,-0.30573732
126564.88,-0.44421104,2.557826,5.337497,983303.0,5,0.12550336
124477.09,0.65734464,0.4654077,2.746931,185357.92,2,0.10562022
128419.22,-3.5286305,1.5494921,2.4032786,123333.734,5,0.29483268
126070.836,-3.2548015,0.9462828,2.5087688,269838.38,2,-0.36801618
129346.79,-1.9937544,0.776899,6.6835175,983471.7,4,-0.04757681
126512.74,1.9352477,2.6576157,4.1873765,933816.25,3,0.20997377
128998.51,-1.8083742,3.0062437,3.4841475,2.7233672e+06,10,-1.5564964
121217.81,-2.1535347,2.7533114,4.114129,251426.89,3,-0.08548419
119395.06,-1.0277989,2.0414562,2.9782603,393819.94,4,1.5013732
129981.336,-2.0419097,2.7633023,2.1322458,187680.9,3,-0.034912214
116862.29,0.07260887,2.5319893,5.6511593,534273.4,2,0.025669793
118998.95,-3.2320888,2.1040583,2.1732333,216131.45,7,0.14879031
133404.34,-2.596612,0.424935,2.6478093,240937.1,6,0.1441597
125465.734,-1.998351,1.2578411,4.4793773,439447.1,3,-0.1497436
124915.48,0.06436433,0.3762431,2.1767716,233903.34,2,0.47022682
128907.445,1.2034565,2.1405172,4.724739,472905.56,2,0.1330408
122373.01,-3.1358871,2.7634752,2.1014144,244577.08,4,0.28273737
120643.96,-2.354031,2.3875916,3.9738603,259926.56,3,0.0026865257
116947.016,1.5242666,0.18779361,4.1435156,329128.22,2,0.049324695
115834.03,-0.96633327,0.43098894,3.8454864,348062.22,6,-0.031518452
118772.15,-2.415688,1.709592,2.0976884,118558.72,2,0.28602892
134971.33,-1.8766432,2.6264477,4.6783686,982477.8,5,-0.19056763
115465.51,-0.70267105,2.4851124,4.511424,814313.1,4,0.010502328
121158.69,-3.6555343,1.092677,3.984707,244069.3,5,0.22672126
123646.56,-2.8902812,1.4895506,4.467645,429359.47,3,-0.089929804
115356.195,-1.4504102,0.7879044,2.5722773,219508.64,3,-0.508691
119078.32,0.60386425,2.7640204,2.7047045,323924.5,4,0.2827457
121601.86,0.2205546,0.8756918,2.680363,186611.95,3,0.2613374
115752.22,-1.6352395,2.9869328,2.7890031,227563.12,5,0.012677503
119648.55,-2.8886578,1.4622058,5.997859,722231.6,2,0.13659494
117050.74,-2.748811,2.9097674,3.8748076,529517.9,4,0.118508786
